UF;Tipo Crime;Ano;Mês;Sexo da Vítima;Vítimas
CE;Lesão corporal seguida de morte;2022;dezembro;Sexo NI;0
CE;Roubo seguido de morte (latrocínio);2022;janeiro;Feminino;2
CE;Roubo seguido de morte (latrocínio);2022;janeiro;Masculino;4
CE;Roubo seguido de morte (latrocínio);2022;janeiro;Sexo NI;0
CE;Roubo seguido de morte (latrocínio);2022;fevereiro;Feminino;0
CE;Roubo seguido de morte (latrocínio);2022;fevereiro;Masculino;0
CE;Roubo seguido de morte (latrocínio);2022;fevereiro;Sexo NI;0
CE;Roubo seguido de morte (latrocínio);2022;março;Feminino;0
CE;Roubo seguido de morte (latrocínio);2022;março;Masculino;3
CE;Roubo seguido de morte (latrocínio);2022;março;Sexo NI;0
CE;Roubo seguido de morte (latrocínio);2022;abril;Feminino;1
CE;Roubo seguido de morte (latrocínio);2022;abril;Masculino;5
CE;Roubo seguido de morte (latrocínio);2022;abril;Sexo NI;0
CE;Roubo seguido de morte (latrocínio);2022;maio;Feminino;0
CE;Roubo seguido de morte (latrocínio);2022;maio;Masculino;1
CE;Roubo seguido de morte (latrocínio);2022;maio;Sexo NI;0
CE;Roubo seguido de morte (latrocínio);2022;junho;Feminino;0
CE;Roubo seguido de morte (latrocínio);2022;junho;Masculino;3
CE;Roubo seguido de morte (latrocínio);2022;junho;Sexo NI;0
CE;Roubo seguido de morte (latrocínio);2022;julho;Feminino;0
CE;Roubo seguido de morte (latrocínio);2022;julho;Masculino;5
CE;Roubo seguido de morte (latrocínio);2022;julho;Sexo NI;0
CE;Roubo seguido de morte (latrocínio);2022;agosto;Feminino;1
CE;Roubo seguido de morte (latrocínio);2022;agosto;Masculino;2
CE;Roubo seguido de morte (latrocínio);2022;agosto;Sexo NI;0
CE;Roubo seguido de morte (latrocínio);2022;setembro;Feminino;1
CE;Roubo seguido de morte (latrocínio);2022;setembro;Masculino;4
CE;Roubo seguido de morte (latrocínio);2022;setembro;Sexo NI;0
CE;Roubo seguido de morte (latrocínio);2022;outubro;Feminino;0
CE;Roubo seguido de morte (latrocínio);2022;outubro;Masculino;0
CE;Roubo seguido de morte (latrocínio);2022;outubro;Sexo NI;0
CE;Roubo seguido de morte (latrocínio);2022;novembro;Feminino;2
CE;Roubo seguido de morte (latrocínio);2022;novembro;Masculino;2
CE;Roubo seguido de morte (latrocínio);2022;novembro;Sexo NI;0
CE;Roubo seguido de morte (latrocínio);2022;dezembro;Feminino;0
CE;Roubo seguido de morte (latrocínio);2022;dezembro;Masculino;8
CE;Roubo seguido de morte (latrocínio);2022;dezembro;Sexo NI;0
DF;Homicídio doloso;2022;janeiro;Feminino;1
DF;Homicídio doloso;2022;janeiro;Masculino;13
DF;Homicídio doloso;2022;janeiro;Sexo NI;0
DF;Homicídio doloso;2022;fevereiro;Feminino;3
DF;Homicídio doloso;2022;fevereiro;Masculino;26
DF;Homicídio doloso;2022;fevereiro;Sexo NI;0
DF;Homicídio doloso;2022;março;Feminino;1
DF;Homicídio doloso;2022;março;Masculino;19
DF;Homicídio doloso;2022;março;Sexo NI;0
DF;Homicídio doloso;2022;abril;Feminino;2
DF;Homicídio doloso;2022;abril;Masculino;15
DF;Homicídio doloso;2022;abril;Sexo NI;0
DF;Homicídio doloso;2022;maio;Feminino;1
DF;Homicídio doloso;2022;maio;Masculino;23
DF;Homicídio doloso;2022;maio;Sexo NI;0
DF;Homicídio doloso;2022;junho;Feminino;3
DF;Homicídio doloso;2022;junho;Masculino;17
DF;Homicídio doloso;2022;junho;Sexo NI;0
DF;Homicídio doloso;2022;julho;Feminino;2
DF;Homicídio doloso;2022;julho;Masculino;26
DF;Homicídio doloso;2022;julho;Sexo NI;0
DF;Homicídio doloso;2022;agosto;Feminino;1
DF;Homicídio doloso;2022;agosto;Masculino;18
DF;Homicídio doloso;2022;agosto;Sexo NI;0
DF;Homicídio doloso;2022;setembro;Feminino;0
DF;Homicídio doloso;2022;setembro;Masculino;21
DF;Homicídio doloso;2022;setembro;Sexo NI;0
DF;Homicídio doloso;2022;outubro;Feminino;1
DF;Homicídio doloso;2022;outubro;Masculino;26
DF;Homicídio doloso;2022;outubro;Sexo NI;0
DF;Homicídio doloso;2022;novembro;Feminino;0
DF;Homicídio doloso;2022;novembro;Masculino;21
DF;Homicídio doloso;2022;novembro;Sexo NI;0
DF;Homicídio doloso;2022;dezembro;Feminino;1
DF;Homicídio doloso;2022;dezembro;Masculino;16
DF;Homicídio doloso;2022;dezembro;Sexo NI;0
DF;Lesão corporal seguida de morte;2022;janeiro;Feminino;0
DF;Lesão corporal seguida de morte;2022;janeiro;Masculino;0
DF;Lesão corporal seguida de morte;2022;janeiro;Sexo NI;0
DF;Lesão corporal seguida de morte;2022;fevereiro;Feminino;0
DF;Lesão corporal seguida de morte;2022;fevereiro;Masculino;1
DF;Lesão corporal seguida de morte;2022;fevereiro;Sexo NI;0
DF;Lesão corporal seguida de morte;2022;março;Feminino;0
DF;Lesão corporal seguida de morte;2022;março;Masculino;1
DF;Lesão corporal seguida de morte;2022;março;Sexo NI;0
DF;Lesão corporal seguida de morte;2022;abril;Feminino;0
DF;Lesão corporal seguida de morte;2022;abril;Masculino;0
DF;Lesão corporal seguida de morte;2022;abril;Sexo NI;0
DF;Lesão corporal seguida de morte;2022;maio;Feminino;0
DF;Lesão corporal seguida de morte;2022;maio;Masculino;0
DF;Lesão corporal seguida de morte;2022;maio;Sexo NI;0
DF;Lesão corporal seguida de morte;2022;junho;Feminino;0
DF;Lesão corporal seguida de morte;2022;junho;Masculino;0
DF;Lesão corporal seguida de morte;2022;junho;Sexo NI;0
DF;Lesão corporal seguida de morte;2022;julho;Feminino;0
DF;Lesão corporal seguida de morte;2022;julho;Masculino;0
DF;Lesão corporal seguida de morte;2022;julho;Sexo NI;0
DF;Lesão corporal seguida de morte;2022;agosto;Feminino;0
DF;Lesão corporal seguida de morte;2022;agosto;Masculino;0
DF;Lesão corporal seguida de morte;2022;agosto;Sexo NI;0
DF;Lesão corporal seguida de morte;2022;setembro;Feminino;0
DF;Lesão corporal seguida de morte;2022;setembro;Masculino;1
DF;Lesão corporal seguida de morte;2022;setembro;Sexo NI;0
DF;Lesão corporal seguida de morte;2022;outubro;Feminino;0
DF;Lesão corporal seguida de morte;2022;outubro;Masculino;1
DF;Lesão corporal seguida de morte;2022;outubro;Sexo NI;0
DF;Lesão corporal seguida de morte;2022;novembro;Feminino;0
DF;Lesão corporal seguida de morte;2022;novembro;Masculino;0
DF;Lesão corporal seguida de morte;2022;novembro;Sexo NI;0
DF;Lesão corporal seguida de morte;2022;dezembro;Feminino;0
DF;Lesão corporal seguida de morte;2022;dezembro;Masculino;2
DF;Lesão corporal seguida de morte;2022;dezembro;Sexo NI;0
DF;Roubo seguido de morte (latrocínio);2022;janeiro;Feminino;0
DF;Roubo seguido de morte (latrocínio);2022;janeiro;Masculino;2
DF;Roubo seguido de morte (latrocínio);2022;janeiro;Sexo NI;0
DF;Roubo seguido de morte (latrocínio);2022;fevereiro;Feminino;0
DF;Roubo seguido de morte (latrocínio);2022;fevereiro;Masculino;0
DF;Roubo seguido de morte (latrocínio);2022;fevereiro;Sexo NI;0
DF;Roubo seguido de morte (latrocínio);2022;março;Feminino;0
DF;Roubo seguido de morte (latrocínio);2022;março;Masculino;2
DF;Roubo seguido de morte (latrocínio);2022;março;Sexo NI;0
DF;Roubo seguido de morte (latrocínio);2022;abril;Feminino;0
DF;Roubo seguido de morte (latrocínio);2022;abril;Masculino;2
DF;Roubo seguido de morte (latrocínio);2022;abril;Sexo NI;0
DF;Roubo seguido de morte (latrocínio);2022;maio;Feminino;0
DF;Roubo seguido de morte (latrocínio);2022;maio;Masculino;2
DF;Roubo seguido de morte (latrocínio);2022;maio;Sexo NI;0
DF;Roubo seguido de morte (latrocínio);2022;junho;Feminino;0
DF;Roubo seguido de morte (latrocínio);2022;junho;Masculino;1
DF;Roubo seguido de morte (latrocínio);2022;junho;Sexo NI;0
DF;Roubo seguido de morte (latrocínio);2022;julho;Feminino;0
DF;Roubo seguido de morte (latrocínio);2022;julho;Masculino;0
DF;Roubo seguido de morte (latrocínio);2022;julho;Sexo NI;0
DF;Roubo seguido de morte (latrocínio);2022;agosto;Feminino;1
DF;Roubo seguido de morte (latrocínio);2022;agosto;Masculino;1
DF;Roubo seguido de morte (latrocínio);2022;agosto;Sexo NI;0
DF;Roubo seguido de morte (latrocínio);2022;setembro;Feminino;0
DF;Roubo seguido de morte (latrocínio);2022;setembro;Masculino;1
DF;Roubo seguido de morte (latrocínio);2022;setembro;Sexo NI;0
DF;Roubo seguido de morte (latrocínio);2022;outubro;Feminino;0
DF;Roubo seguido de morte (latrocínio);2022;outubro;Masculino;2
DF;Roubo seguido de morte (latrocínio);2022;outubro;Sexo NI;0
DF;Roubo seguido de morte (latrocínio);2022;novembro;Feminino;0
DF;Roubo seguido de morte (latrocínio);2022;novembro;Masculino;1
DF;Roubo seguido de morte (latrocínio);2022;novembro;Sexo NI;0
DF;Roubo seguido de morte (latrocínio);2022;dezembro;Feminino;0
DF;Roubo seguido de morte (latrocínio);2022;dezembro;Masculino;3
DF;Roubo seguido de morte (latrocínio);2022;dezembro;Sexo NI;0
ES;Homicídio doloso;2022;janeiro;Feminino;15
ES;Homicídio doloso;2022;janeiro;Masculino;81
ES;Homicídio doloso;2022;janeiro;Sexo NI;0
ES;Homicídio doloso;2022;fevereiro;Feminino;6
ES;Homicídio doloso;2022;fevereiro;Masculino;62
ES;Homicídio doloso;2022;fevereiro;Sexo NI;0
ES;Homicídio doloso;2022;março;Feminino;6
ES;Homicídio doloso;2022;março;Masculino;76
ES;Homicídio doloso;2022;março;Sexo NI;0
ES;Homicídio doloso;2022;abril;Feminino;10
ES;Homicídio doloso;2022;abril;Masculino;81
ES;Homicídio doloso;2022;abril;Sexo NI;0
ES;Homicídio doloso;2022;maio;Feminino;7
ES;Homicídio doloso;2022;maio;Masculino;63
ES;Homicídio doloso;2022;maio;Sexo NI;0
ES;Homicídio doloso;2022;junho;Feminino;2
ES;Homicídio doloso;2022;junho;Masculino;59
ES;Homicídio doloso;2022;junho;Sexo NI;0
ES;Homicídio doloso;2022;julho;Feminino;6
ES;Homicídio doloso;2022;julho;Masculino;84
ES;Homicídio doloso;2022;julho;Sexo NI;1
ES;Homicídio doloso;2022;agosto;Feminino;8
ES;Homicídio doloso;2022;agosto;Masculino;87
ES;Homicídio doloso;2022;agosto;Sexo NI;0
ES;Homicídio doloso;2022;setembro;Feminino;7
ES;Homicídio doloso;2022;setembro;Masculino;59
ES;Homicídio doloso;2022;setembro;Sexo NI;0
ES;Homicídio doloso;2022;outubro;Feminino;4
ES;Homicídio doloso;2022;outubro;Masculino;83
ES;Homicídio doloso;2022;outubro;Sexo NI;0
ES;Homicídio doloso;2022;novembro;Feminino;12
ES;Homicídio doloso;2022;novembro;Masculino;78
ES;Homicídio doloso;2022;novembro;Sexo NI;0
ES;Homicídio doloso;2022;dezembro;Feminino;8
ES;Homicídio doloso;2022;dezembro;Masculino;87
ES;Homicídio doloso;2022;dezembro;Sexo NI;0
ES;Lesão corporal seguida de morte;2022;janeiro;Feminino;0
ES;Lesão corporal seguida de morte;2022;janeiro;Masculino;1
ES;Lesão corporal seguida de morte;2022;janeiro;Sexo NI;0
ES;Lesão corporal seguida de morte;2022;fevereiro;Feminino;0
ES;Lesão corporal seguida de morte;2022;fevereiro;Masculino;0
ES;Lesão corporal seguida de morte;2022;fevereiro;Sexo NI;0
ES;Lesão corporal seguida de morte;2022;março;Feminino;0
ES;Lesão corporal seguida de morte;2022;março;Masculino;3
ES;Lesão corporal seguida de morte;2022;março;Sexo NI;0
ES;Lesão corporal seguida de morte;2022;abril;Feminino;0
ES;Lesão corporal seguida de morte;2022;abril;Masculino;4
ES;Lesão corporal seguida de morte;2022;abril;Sexo NI;0
ES;Lesão corporal seguida de morte;2022;maio;Feminino;0
ES;Lesão corporal seguida de morte;2022;maio;Masculino;1
ES;Lesão corporal seguida de morte;2022;maio;Sexo NI;0
ES;Lesão corporal seguida de morte;2022;junho;Feminino;0
ES;Lesão corporal seguida de morte;2022;junho;Masculino;0
ES;Lesão corporal seguida de morte;2022;junho;Sexo NI;0
ES;Lesão corporal seguida de morte;2022;julho;Feminino;0
ES;Lesão corporal seguida de morte;2022;julho;Masculino;1
ES;Lesão corporal seguida de morte;2022;julho;Sexo NI;0
ES;Lesão corporal seguida de morte;2022;agosto;Feminino;0
ES;Lesão corporal seguida de morte;2022;agosto;Masculino;3
ES;Lesão corporal seguida de morte;2022;agosto;Sexo NI;0
ES;Lesão corporal seguida de morte;2022;setembro;Feminino;0
ES;Lesão corporal seguida de morte;2022;setembro;Masculino;3
ES;Lesão corporal seguida de morte;2022;setembro;Sexo NI;0
ES;Lesão corporal seguida de morte;2022;outubro;Feminino;0
ES;Lesão corporal seguida de morte;2022;outubro;Masculino;0
ES;Lesão corporal seguida de morte;2022;outubro;Sexo NI;0
ES;Lesão corporal seguida de morte;2022;novembro;Feminino;0
ES;Lesão corporal seguida de morte;2022;novembro;Masculino;2
ES;Lesão corporal seguida de morte;2022;novembro;Sexo NI;0
ES;Lesão corporal seguida de morte;2022;dezembro;Feminino;0
ES;Lesão corporal seguida de morte;2022;dezembro;Masculino;4
ES;Lesão corporal seguida de morte;2022;dezembro;Sexo NI;0
ES;Roubo seguido de morte (latrocínio);2022;janeiro;Feminino;0
ES;Roubo seguido de morte (latrocínio);2022;janeiro;Masculino;1
ES;Roubo seguido de morte (latrocínio);2022;janeiro;Sexo NI;0
ES;Roubo seguido de morte (latrocínio);2022;fevereiro;Feminino;1
ES;Roubo seguido de morte (latrocínio);2022;fevereiro;Masculino;8
ES;Roubo seguido de morte (latrocínio);2022;fevereiro;Sexo NI;0
ES;Roubo seguido de morte (latrocínio);2022;março;Feminino;0
ES;Roubo seguido de morte (latrocínio);2022;março;Masculino;2
ES;Roubo seguido de morte (latrocínio);2022;março;Sexo NI;0
ES;Roubo seguido de morte (latrocínio);2022;abril;Feminino;0
ES;Roubo seguido de morte (latrocínio);2022;abril;Masculino;0
ES;Roubo seguido de morte (latrocínio);2022;abril;Sexo NI;0
ES;Roubo seguido de morte (latrocínio);2022;maio;Feminino;0
ES;Roubo seguido de morte (latrocínio);2022;maio;Masculino;4
ES;Roubo seguido de morte (latrocínio);2022;maio;Sexo NI;0
ES;Roubo seguido de morte (latrocínio);2022;junho;Feminino;0
ES;Roubo seguido de morte (latrocínio);2022;junho;Masculino;0
ES;Roubo seguido de morte (latrocínio);2022;junho;Sexo NI;0
ES;Roubo seguido de morte (latrocínio);2022;julho;Feminino;0
ES;Roubo seguido de morte (latrocínio);2022;julho;Masculino;0
ES;Roubo seguido de morte (latrocínio);2022;julho;Sexo NI;0
ES;Roubo seguido de morte (latrocínio);2022;agosto;Feminino;1
ES;Roubo seguido de morte (latrocínio);2022;agosto;Masculino;2
ES;Roubo seguido de morte (latrocínio);2022;agosto;Sexo NI;0
ES;Roubo seguido de morte (latrocínio);2022;setembro;Feminino;0
ES;Roubo seguido de morte (latrocínio);2022;setembro;Masculino;2
ES;Roubo seguido de morte (latrocínio);2022;setembro;Sexo NI;0
ES;Roubo seguido de morte (latrocínio);2022;outubro;Feminino;0
ES;Roubo seguido de morte (latrocínio);2022;outubro;Masculino;1
ES;Roubo seguido de morte (latrocínio);2022;outubro;Sexo NI;0
ES;Roubo seguido de morte (latrocínio);2022;novembro;Feminino;0
ES;Roubo seguido de morte (latrocínio);2022;novembro;Masculino;4
ES;Roubo seguido de morte (latrocínio);2022;novembro;Sexo NI;0
ES;Roubo seguido de morte (latrocínio);2022;dezembro;Feminino;1
ES;Roubo seguido de morte (latrocínio);2022;dezembro;Masculino;1
ES;Roubo seguido de morte (latrocínio);2022;dezembro;Sexo NI;0
GO;Homicídio doloso;2022;janeiro;Feminino;12
GO;Homicídio doloso;2022;janeiro;Masculino;69
GO;Homicídio doloso;2022;janeiro;Sexo NI;5
GO;Homicídio doloso;2022;fevereiro;Feminino;15
GO;Homicídio doloso;2022;fevereiro;Masculino;77
GO;Homicídio doloso;2022;fevereiro;Sexo NI;1
GO;Homicídio doloso;2022;março;Feminino;10
GO;Homicídio doloso;2022;março;Masculino;100
GO;Homicídio doloso;2022;março;Sexo NI;8
GO;Homicídio doloso;2022;abril;Feminino;15
GO;Homicídio doloso;2022;abril;Masculino;92
GO;Homicídio doloso;2022;abril;Sexo NI;10
GO;Homicídio doloso;2022;maio;Feminino;9
GO;Homicídio doloso;2022;maio;Masculino;78
GO;Homicídio doloso;2022;maio;Sexo NI;9
GO;Homicídio doloso;2022;junho;Feminino;7
GO;Homicídio doloso;2022;junho;Masculino;59
GO;Homicídio doloso;2022;junho;Sexo NI;2
GO;Homicídio doloso;2022;julho;Feminino;9
GO;Homicídio doloso;2022;julho;Masculino;88
GO;Homicídio doloso;2022;julho;Sexo NI;9
GO;Homicídio doloso;2022;agosto;Feminino;13
GO;Homicídio doloso;2022;agosto;Masculino;78
GO;Homicídio doloso;2022;agosto;Sexo NI;6
GO;Homicídio doloso;2022;setembro;Feminino;18
GO;Homicídio doloso;2022;setembro;Masculino;61
GO;Homicídio doloso;2022;setembro;Sexo NI;5
GO;Homicídio doloso;2022;outubro;Feminino;7
GO;Homicídio doloso;2022;outubro;Masculino;95
GO;Homicídio doloso;2022;outubro;Sexo NI;10
GO;Homicídio doloso;2022;novembro;Feminino;9
GO;Homicídio doloso;2022;novembro;Masculino;78
GO;Homicídio doloso;2022;novembro;Sexo NI;6
GO;Homicídio doloso;2022;dezembro;Feminino;8
GO;Homicídio doloso;2022;dezembro;Masculino;85
GO;Homicídio doloso;2022;dezembro;Sexo NI;8
GO;Lesão corporal seguida de morte;2022;janeiro;Feminino;0
GO;Lesão corporal seguida de morte;2022;janeiro;Masculino;1
GO;Lesão corporal seguida de morte;2022;janeiro;Sexo NI;0
GO;Lesão corporal seguida de morte;2022;fevereiro;Feminino;1
GO;Lesão corporal seguida de morte;2022;fevereiro;Masculino;1
GO;Lesão corporal seguida de morte;2022;fevereiro;Sexo NI;0
GO;Lesão corporal seguida de morte;2022;março;Feminino;1
GO;Lesão corporal seguida de morte;2022;março;Masculino;2
GO;Lesão corporal seguida de morte;2022;março;Sexo NI;0
GO;Lesão corporal seguida de morte;2022;abril;Feminino;0
GO;Lesão corporal seguida de morte;2022;abril;Masculino;1
GO;Lesão corporal seguida de morte;2022;abril;Sexo NI;0
GO;Lesão corporal seguida de morte;2022;maio;Feminino;0
GO;Lesão corporal seguida de morte;2022;maio;Masculino;1
GO;Lesão corporal seguida de morte;2022;maio;Sexo NI;0
GO;Lesão corporal seguida de morte;2022;junho;Feminino;0
GO;Lesão corporal seguida de morte;2022;junho;Masculino;0
GO;Lesão corporal seguida de morte;2022;junho;Sexo NI;0
GO;Lesão corporal seguida de morte;2022;julho;Feminino;0
GO;Lesão corporal seguida de morte;2022;julho;Masculino;2
GO;Lesão corporal seguida de morte;2022;julho;Sexo NI;0
GO;Lesão corporal seguida de morte;2022;agosto;Masculino;4
GO;Lesão corporal seguida de morte;2022;setembro;Masculino;4
GO;Lesão corporal seguida de morte;2022;setembro;Sexo NI;1
GO;Lesão corporal seguida de morte;2022;outubro;Masculino;3
GO;Lesão corporal seguida de morte;2022;novembro;Masculino;2
GO;Lesão corporal seguida de morte;2022;dezembro;Feminino;0
GO;Lesão corporal seguida de morte;2022;dezembro;Masculino;5
GO;Lesão corporal seguida de morte;2022;dezembro;Sexo NI;0
GO;Roubo seguido de morte (latrocínio);2022;janeiro;Feminino;0
GO;Roubo seguido de morte (latrocínio);2022;janeiro;Masculino;1
GO;Roubo seguido de morte (latrocínio);2022;janeiro;Sexo NI;0
GO;Roubo seguido de morte (latrocínio);2022;fevereiro;Feminino;0
GO;Roubo seguido de morte (latrocínio);2022;fevereiro;Masculino;3
GO;Roubo seguido de morte (latrocínio);2022;fevereiro;Sexo NI;0
GO;Roubo seguido de morte (latrocínio);2022;março;Feminino;1
GO;Roubo seguido de morte (latrocínio);2022;março;Masculino;4
GO;Roubo seguido de morte (latrocínio);2022;março;Sexo NI;0
GO;Roubo seguido de morte (latrocínio);2022;abril;Feminino;0
GO;Roubo seguido de morte (latrocínio);2022;abril;Masculino;1
GO;Roubo seguido de morte (latrocínio);2022;abril;Sexo NI;0
GO;Roubo seguido de morte (latrocínio);2022;maio;Feminino;3
GO;Roubo seguido de morte (latrocínio);2022;maio;Masculino;3
GO;Roubo seguido de morte (latrocínio);2022;maio;Sexo NI;0
GO;Roubo seguido de morte (latrocínio);2022;junho;Feminino;1
GO;Roubo seguido de morte (latrocínio);2022;junho;Masculino;1
GO;Roubo seguido de morte (latrocínio);2022;junho;Sexo NI;0
GO;Roubo seguido de morte (latrocínio);2022;julho;Feminino;0
GO;Roubo seguido de morte (latrocínio);2022;julho;Masculino;3
GO;Roubo seguido de morte (latrocínio);2022;julho;Sexo NI;0
GO;Roubo seguido de morte (latrocínio);2022;agosto;Feminino;2
GO;Roubo seguido de morte (latrocínio);2022;agosto;Masculino;1
GO;Roubo seguido de morte (latrocínio);2022;setembro;Feminino;1
GO;Roubo seguido de morte (latrocínio);2022;outubro;Masculino;3
GO;Roubo seguido de morte (latrocínio);2022;novembro;Masculino;4
GO;Roubo seguido de morte (latrocínio);2022;dezembro;Feminino;0
GO;Roubo seguido de morte (latrocínio);2022;dezembro;Masculino;2
GO;Roubo seguido de morte (latrocínio);2022;dezembro;Sexo NI;0
MA;Homicídio doloso;2022;janeiro;Feminino;7
MA;Homicídio doloso;2022;janeiro;Masculino;128
