UF;Tipo Crime;Ano;Mês;Ocorrências
DF;Roubo de veículo;2022;maio;135
DF;Roubo seguido de morte (latrocínio);2022;maio;2
DF;Tentativa de homicídio;2022;maio;40
DF;Estupro;2022;junho;60
DF;Furto de veículo;2022;junho;410
DF;Homicídio doloso;2022;junho;20
DF;Lesão corporal seguida de morte;2022;junho;0
DF;Roubo a instituição financeira;2022;junho;1
DF;Roubo de carga;2022;junho;0
DF;Roubo de veículo;2022;junho;124
DF;Roubo seguido de morte (latrocínio);2022;junho;1
DF;Tentativa de homicídio;2022;junho;32
DF;Estupro;2022;julho;61
DF;Furto de veículo;2022;julho;0
DF;Homicídio doloso;2022;julho;26
DF;Lesão corporal seguida de morte;2022;julho;0
DF;Roubo a instituição financeira;2022;julho;0
DF;Roubo de carga;2022;julho;0
DF;Roubo de veículo;2022;julho;123
DF;Roubo seguido de morte (latrocínio);2022;julho;0
DF;Tentativa de homicídio;2022;julho;31
DF;Estupro;2022;agosto;94
DF;Furto de veículo;2022;agosto;276
DF;Homicídio doloso;2022;agosto;19
DF;Lesão corporal seguida de morte;2022;agosto;0
DF;Roubo a instituição financeira;2022;agosto;0
DF;Roubo de carga;2022;agosto;0
DF;Roubo de veículo;2022;agosto;97
DF;Roubo seguido de morte (latrocínio);2022;agosto;2
DF;Tentativa de homicídio;2022;agosto;34
DF;Estupro;2022;setembro;61
DF;Furto de veículo;2022;setembro;251
DF;Homicídio doloso;2022;setembro;21
DF;Lesão corporal seguida de morte;2022;setembro;1
DF;Roubo a instituição financeira;2022;setembro;0
DF;Roubo de carga;2022;setembro;0
DF;Roubo de veículo;2022;setembro;119
DF;Roubo seguido de morte (latrocínio);2022;setembro;1
DF;Tentativa de homicídio;2022;setembro;51
DF;Estupro;2022;outubro;78
DF;Furto de veículo;2022;outubro;278
DF;Homicídio doloso;2022;outubro;25
DF;Lesão corporal seguida de morte;2022;outubro;1
DF;Roubo a instituição financeira;2022;outubro;0
DF;Roubo de carga;2022;outubro;1
DF;Roubo de veículo;2022;outubro;143
DF;Roubo seguido de morte (latrocínio);2022;outubro;2
DF;Tentativa de homicídio;2022;outubro;64
DF;Estupro;2022;novembro;57
DF;Furto de veículo;2022;novembro;275
DF;Homicídio doloso;2022;novembro;21
DF;Lesão corporal seguida de morte;2022;novembro;0
DF;Roubo a instituição financeira;2022;novembro;0
DF;Roubo de carga;2022;novembro;1
DF;Roubo de veículo;2022;novembro;135
DF;Roubo seguido de morte (latrocínio);2022;novembro;1
DF;Tentativa de homicídio;2022;novembro;36
DF;Estupro;2022;dezembro;47
DF;Furto de veículo;2022;dezembro;295
DF;Homicídio doloso;2022;dezembro;16
DF;Lesão corporal seguida de morte;2022;dezembro;2
DF;Roubo a instituição financeira;2022;dezembro;0
DF;Roubo de carga;2022;dezembro;3
DF;Roubo de veículo;2022;dezembro;131
DF;Roubo seguido de morte (latrocínio);2022;dezembro;3
DF;Tentativa de homicídio;2022;dezembro;47
ES;Estupro;2022;janeiro;114
ES;Furto de veículo;2022;janeiro;392
ES;Homicídio doloso;2022;janeiro;88
ES;Lesão corporal seguida de morte;2022;janeiro;1
ES;Roubo a instituição financeira;2022;janeiro;3
ES;Roubo de carga;2022;janeiro;2
ES;Roubo de veículo;2022;janeiro;363
ES;Roubo seguido de morte (latrocínio);2022;janeiro;1
ES;Tentativa de homicídio;2022;janeiro;201
ES;Estupro;2022;fevereiro;120
ES;Furto de veículo;2022;fevereiro;361
ES;Homicídio doloso;2022;fevereiro;68
ES;Lesão corporal seguida de morte;2022;fevereiro;0
ES;Roubo a instituição financeira;2022;fevereiro;5
ES;Roubo de carga;2022;fevereiro;3
ES;Roubo de veículo;2022;fevereiro;287
ES;Roubo seguido de morte (latrocínio);2022;fevereiro;9
ES;Tentativa de homicídio;2022;fevereiro;199
ES;Estupro;2022;março;153
ES;Furto de veículo;2022;março;447
ES;Homicídio doloso;2022;março;80
ES;Lesão corporal seguida de morte;2022;março;3
ES;Roubo a instituição financeira;2022;março;0
ES;Roubo de carga;2022;março;3
ES;Roubo de veículo;2022;março;328
ES;Roubo seguido de morte (latrocínio);2022;março;2
ES;Tentativa de homicídio;2022;março;225
ES;Estupro;2022;abril;148
ES;Furto de veículo;2022;abril;409
ES;Homicídio doloso;2022;abril;91
ES;Lesão corporal seguida de morte;2022;abril;4
ES;Roubo a instituição financeira;2022;abril;1
ES;Roubo de carga;2022;abril;0
ES;Roubo de veículo;2022;abril;288
ES;Roubo seguido de morte (latrocínio);2022;abril;0
ES;Tentativa de homicídio;2022;abril;219
ES;Estupro;2022;maio;132
ES;Furto de veículo;2022;maio;427
ES;Homicídio doloso;2022;maio;67
ES;Lesão corporal seguida de morte;2022;maio;1
ES;Roubo a instituição financeira;2022;maio;3
ES;Roubo de carga;2022;maio;3
ES;Roubo de veículo;2022;maio;265
ES;Roubo seguido de morte (latrocínio);2022;maio;4
ES;Tentativa de homicídio;2022;maio;164
ES;Estupro;2022;junho;142
ES;Furto de veículo;2022;junho;307
ES;Homicídio doloso;2022;junho;61
ES;Lesão corporal seguida de morte;2022;junho;0
ES;Roubo a instituição financeira;2022;junho;2
ES;Roubo de carga;2022;junho;7
ES;Roubo de veículo;2022;junho;230
ES;Roubo seguido de morte (latrocínio);2022;junho;0
ES;Tentativa de homicídio;2022;junho;166
ES;Estupro;2022;julho;158
ES;Furto de veículo;2022;julho;377
ES;Homicídio doloso;2022;julho;91
ES;Lesão corporal seguida de morte;2022;julho;1
ES;Roubo a instituição financeira;2022;julho;1
ES;Roubo de carga;2022;julho;5
ES;Roubo de veículo;2022;julho;245
ES;Roubo seguido de morte (latrocínio);2022;julho;0
ES;Tentativa de homicídio;2022;julho;214
ES;Estupro;2022;agosto;135
ES;Furto de veículo;2022;agosto;343
ES;Homicídio doloso;2022;agosto;95
ES;Lesão corporal seguida de morte;2022;agosto;3
ES;Roubo a instituição financeira;2022;agosto;1
ES;Roubo de carga;2022;agosto;5
ES;Roubo de veículo;2022;agosto;234
ES;Roubo seguido de morte (latrocínio);2022;agosto;3
ES;Tentativa de homicídio;2022;agosto;210
ES;Estupro;2022;setembro;184
ES;Furto de veículo;2022;setembro;411
ES;Homicídio doloso;2022;setembro;66
ES;Lesão corporal seguida de morte;2022;setembro;3
ES;Roubo a instituição financeira;2022;setembro;4
ES;Roubo de carga;2022;setembro;4
ES;Roubo de veículo;2022;setembro;250
ES;Roubo seguido de morte (latrocínio);2022;setembro;2
ES;Tentativa de homicídio;2022;setembro;218
ES;Estupro;2022;outubro;175
ES;Furto de veículo;2022;outubro;287
ES;Homicídio doloso;2022;outubro;87
ES;Lesão corporal seguida de morte;2022;outubro;0
ES;Roubo a instituição financeira;2022;outubro;3
ES;Roubo de carga;2022;outubro;2
ES;Roubo de veículo;2022;outubro;208
ES;Roubo seguido de morte (latrocínio);2022;outubro;1
ES;Tentativa de homicídio;2022;outubro;207
ES;Estupro;2022;novembro;120
ES;Furto de veículo;2022;novembro;376
ES;Homicídio doloso;2022;novembro;81
ES;Lesão corporal seguida de morte;2022;novembro;2
ES;Roubo a instituição financeira;2022;novembro;0
ES;Roubo de carga;2022;novembro;1
ES;Roubo de veículo;2022;novembro;277
ES;Roubo seguido de morte (latrocínio);2022;novembro;4
ES;Tentativa de homicídio;2022;novembro;193
ES;Estupro;2022;dezembro;143
ES;Furto de veículo;2022;dezembro;376
ES;Homicídio doloso;2022;dezembro;88
ES;Lesão corporal seguida de morte;2022;dezembro;4
ES;Roubo a instituição financeira;2022;dezembro;3
ES;Roubo de carga;2022;dezembro;11
ES;Roubo de veículo;2022;dezembro;256
ES;Roubo seguido de morte (latrocínio);2022;dezembro;2
ES;Tentativa de homicídio;2022;dezembro;202
GO;Estupro;2022;janeiro;50
GO;Furto de veículo;2022;janeiro;407
GO;Homicídio doloso;2022;janeiro;80
GO;Lesão corporal seguida de morte;2022;janeiro;1
GO;Roubo a instituição financeira;2022;janeiro;0
GO;Roubo de carga;2022;janeiro;4
GO;Roubo de veículo;2022;janeiro;120
GO;Roubo seguido de morte (latrocínio);2022;janeiro;1
GO;Tentativa de homicídio;2022;janeiro;117
GO;Estupro;2022;fevereiro;43
GO;Furto de veículo;2022;fevereiro;386
GO;Homicídio doloso;2022;fevereiro;87
GO;Lesão corporal seguida de morte;2022;fevereiro;2
GO;Roubo a instituição financeira;2022;fevereiro;0
GO;Roubo de carga;2022;fevereiro;11
GO;Roubo de veículo;2022;fevereiro;132
GO;Roubo seguido de morte (latrocínio);2022;fevereiro;3
GO;Tentativa de homicídio;2022;fevereiro;98
GO;Estupro;2022;março;57
GO;Furto de veículo;2022;março;547
GO;Homicídio doloso;2022;março;114
GO;Lesão corporal seguida de morte;2022;março;3
GO;Roubo a instituição financeira;2022;março;0
GO;Roubo de carga;2022;março;14
GO;Roubo de veículo;2022;março;135
GO;Roubo seguido de morte (latrocínio);2022;março;5
GO;Tentativa de homicídio;2022;março;150
GO;Estupro;2022;abril;24
GO;Furto de veículo;2022;abril;464
GO;Homicídio doloso;2022;abril;114
GO;Lesão corporal seguida de morte;2022;abril;1
GO;Roubo a instituição financeira;2022;abril;0
GO;Roubo de carga;2022;abril;7
GO;Roubo de veículo;2022;abril;116
GO;Roubo seguido de morte (latrocínio);2022;abril;1
GO;Tentativa de homicídio;2022;abril;109
GO;Estupro;2022;maio;58
GO;Furto de veículo;2022;maio;461
GO;Homicídio doloso;2022;maio;94
GO;Lesão corporal seguida de morte;2022;maio;1
GO;Roubo a instituição financeira;2022;maio;0
GO;Roubo de carga;2022;maio;9
GO;Roubo de veículo;2022;maio;100
GO;Roubo seguido de morte (latrocínio);2022;maio;6
GO;Tentativa de homicídio;2022;maio;98
GO;Estupro;2022;junho;57
GO;Furto de veículo;2022;junho;432
GO;Homicídio doloso;2022;junho;67
GO;Lesão corporal seguida de morte;2022;junho;0
GO;Roubo a instituição financeira;2022;junho;0
GO;Roubo de carga;2022;junho;9
GO;Roubo de veículo;2022;junho;96
GO;Roubo seguido de morte (latrocínio);2022;junho;2
GO;Tentativa de homicídio;2022;junho;97
GO;Estupro;2022;julho;70
GO;Furto de veículo;2022;julho;439
GO;Homicídio doloso;2022;julho;100
GO;Lesão corporal seguida de morte;2022;julho;2
GO;Roubo a instituição financeira;2022;julho;0
GO;Roubo de carga;2022;julho;5
GO;Roubo de veículo;2022;julho;96
GO;Roubo seguido de morte (latrocínio);2022;julho;3
GO;Tentativa de homicídio;2022;julho;128
GO;Estupro;2022;agosto;66
GO;Furto de veículo;2022;agosto;413
GO;Homicídio doloso;2022;agosto;89
GO;Lesão corporal seguida de morte;2022;agosto;4
GO;Roubo de carga;2022;agosto;6
GO;Roubo de veículo;2022;agosto;109
GO;Roubo seguido de morte (latrocínio);2022;agosto;3
GO;Tentativa de homicídio;2022;agosto;131
GO;Estupro;2022;setembro;64
GO;Furto de veículo;2022;setembro;409
GO;Homicídio doloso;2022;setembro;79
GO;Lesão corporal seguida de morte;2022;setembro;5
GO;Roubo de carga;2022;setembro;4
GO;Roubo de veículo;2022;setembro;107
GO;Roubo seguido de morte (latrocínio);2022;setembro;1
GO;Tentativa de homicídio;2022;setembro;135
GO;Estupro;2022;outubro;76
GO;Furto de veículo;2022;outubro;463
GO;Homicídio doloso;2022;outubro;108
GO;Lesão corporal seguida de morte;2022;outubro;3
GO;Roubo de carga;2022;outubro;3
GO;Roubo de veículo;2022;outubro;117
GO;Roubo seguido de morte (latrocínio);2022;outubro;3
GO;Tentativa de homicídio;2022;outubro;158
GO;Estupro;2022;novembro;64
GO;Furto de veículo;2022;novembro;490
GO;Homicídio doloso;2022;novembro;92
GO;Lesão corporal seguida de morte;2022;novembro;2
GO;Roubo a instituição financeira;2022;novembro;0
GO;Roubo de carga;2022;novembro;6
GO;Roubo de veículo;2022;novembro;126
GO;Roubo seguido de morte (latrocínio);2022;novembro;4
GO;Tentativa de homicídio;2022;novembro;112
GO;Estupro;2022;dezembro;62
GO;Furto de veículo;2022;dezembro;461
GO;Homicídio doloso;2022;dezembro;100
GO;Lesão corporal seguida de morte;2022;dezembro;5
GO;Roubo a instituição financeira;2022;dezembro;0
GO;Roubo de carga;2022;dezembro;7
GO;Roubo de veículo;2022;dezembro;118
GO;Roubo seguido de morte (latrocínio);2022;dezembro;2
GO;Tentativa de homicídio;2022;dezembro;140
MA;Homicídio doloso;2022;janeiro;135
MA;Lesão corporal seguida de morte;2022;janeiro;2
MA;Roubo seguido de morte (latrocínio);2022;janeiro;6
MA;Estupro;2022;fevereiro;152
MA;Furto de veículo;2022;fevereiro;189
MA;Homicídio doloso;2022;fevereiro;137
MA;Lesão corporal seguida de morte;2022;fevereiro;1
MA;Roubo a instituição financeira;2022;fevereiro;1
MA;Roubo de carga;2022;fevereiro;4
MA;Roubo de veículo;2022;fevereiro;276
MA;Roubo seguido de morte (latrocínio);2022;fevereiro;5
MA;Tentativa de homicídio;2022;fevereiro;67
MA;Estupro;2022;março;138
MA;Furto de veículo;2022;março;210
MA;Homicídio doloso;2022;março;115
MA;Lesão corporal seguida de morte;2022;março;0
MA;Roubo a instituição financeira;2022;março;4
MA;Roubo de carga;2022;março;3
MA;Roubo de veículo;2022;março;345
MA;Roubo seguido de morte (latrocínio);2022;março;7
MA;Tentativa de homicídio;2022;março;69
MA;Estupro;2022;abril;155
MA;Furto de veículo;2022;abril;192
MA;Homicídio doloso;2022;abril;145
MA;Lesão corporal seguida de morte;2022;abril;0
MA;Roubo a instituição financeira;2022;abril;0
MA;Roubo de carga;2022;abril;4
MA;Roubo de veículo;2022;abril;328
MA;Roubo seguido de morte (latrocínio);2022;abril;10
MA;Tentativa de homicídio;2022;abril;96
MA;Estupro;2022;maio;189
MA;Furto de veículo;2022;maio;216
MA;Homicídio doloso;2022;maio;144
MA;Lesão corporal seguida de morte;2022;maio;1
MA;Roubo a instituição financeira;2022;maio;1
MA;Roubo de carga;2022;maio;1
MA;Roubo de veículo;2022;maio;372
MA;Roubo seguido de morte (latrocínio);2022;maio;9
MA;Tentativa de homicídio;2022;maio;92
MA;Estupro;2022;junho;175
MA;Furto de veículo;2022;junho;245
MA;Homicídio doloso;2022;junho;137
MA;Lesão corporal seguida de morte;2022;junho;1
MA;Roubo a instituição financeira;2022;junho;2
MA;Roubo de carga;2022;junho;4
MA;Roubo de veículo;2022;junho;310
MA;Roubo seguido de morte (latrocínio);2022;junho;4
MA;Tentativa de homicídio;2022;junho;90
MA;Estupro;2022;julho;183
MA;Furto de veículo;2022;julho;211
MA;Homicídio doloso;2022;julho;144
MA;Lesão corporal seguida de morte;2022;julho;0
MA;Roubo a instituição financeira;2022;julho;1
MA;Roubo de carga;2022;julho;3
MA;Roubo de veículo;2022;julho;280
MA;Roubo seguido de morte (latrocínio);2022;julho;10
MA;Tentativa de homicídio;2022;julho;87
MA;Estupro;2022;agosto;175
MA;Furto de veículo;2022;agosto;205
MA;Homicídio doloso;2022;agosto;157
MA;Lesão corporal seguida de morte;2022;agosto;0
MA;Roubo a instituição financeira;2022;agosto;0
MA;Roubo de carga;2022;agosto;4
MA;Roubo de veículo;2022;agosto;306
MA;Roubo seguido de morte (latrocínio);2022;agosto;7
MA;Tentativa de homicídio;2022;agosto;91
MA;Estupro;2022;setembro;181
MA;Furto de veículo;2022;setembro;215
MA;Homicídio doloso;2022;setembro;168
MA;Lesão corporal seguida de morte;2022;setembro;0
MA;Roubo a instituição financeira;2022;setembro;1
MA;Roubo de carga;2022;setembro;1
MA;Roubo de veículo;2022;setembro;332
MA;Roubo seguido de morte (latrocínio);2022;setembro;17
MA;Tentativa de homicídio;2022;setembro;90
MA;Estupro;2022;outubro;182
MA;Furto de veículo;2022;outubro;198
MA;Homicídio doloso;2022;outubro;149
MA;Lesão corporal seguida de morte;2022;outubro;1
MA;Roubo a instituição financeira;2022;outubro;0
MA;Roubo de carga;2022;outubro;3
MA;Roubo de veículo;2022;outubro;328
MA;Roubo seguido de morte (latrocínio);2022;outubro;6
MA;Tentativa de homicídio;2022;outubro;132
MA;Estupro;2022;novembro;161
MA;Furto de veículo;2022;novembro;219
MA;Homicídio doloso;2022;novembro;118
MA;Lesão corporal seguida de morte;2022;novembro;1
MA;Roubo a instituição financeira;2022;novembro;7
MA;Roubo de carga;2022;novembro;2
MA;Roubo de veículo;2022;novembro;373
MA;Roubo seguido de morte (latrocínio);2022;novembro;6
MA;Tentativa de homicídio;2022;novembro;86
MA;Estupro;2022;dezembro;177
MA;Furto de veículo;2022;dezembro;250
MA;Homicídio doloso;2022;dezembro;145
MA;Lesão corporal seguida de morte;2022;dezembro;1
MA;Roubo a instituição financeira;2022;dezembro;5
MA;Roubo de carga;2022;dezembro;5
MA;Roubo de veículo;2022;dezembro;314
MA;Roubo seguido de morte (latrocínio);2022;dezembro;8
MA;Tentativa de homicídio;2022;dezembro;107
MT;Estupro;2022;janeiro;130
MT;Furto de veículo;2022;janeiro;191
MT;Homicídio doloso;2022;janeiro;59
MT;Lesão corporal seguida de morte;2022;janeiro;0
MT;Roubo a instituição financeira;2022;janeiro;1
MT;Roubo de carga;2022;janeiro;23
MT;Roubo de veículo;2022;janeiro;98
MT;Roubo seguido de morte (latrocínio);2022;janeiro;2
MT;Tentativa de homicídio;2022;janeiro;82
MT;Estupro;2022;fevereiro;166
MT;Furto de veículo;2022;fevereiro;163
MT;Homicídio doloso;2022;fevereiro;73
MT;Lesão corporal seguida de morte;2022;fevereiro;1
MT;Roubo a instituição financeira;2022;fevereiro;0
MT;Roubo de carga;2022;fevereiro;26
MT;Roubo de veículo;2022;fevereiro;85
MT;Roubo seguido de morte (latrocínio);2022;fevereiro;3
MT;Tentativa de homicídio;2022;fevereiro;80
MT;Estupro;2022;março;190
MT;Furto de veículo;2022;março;180
MT;Homicídio doloso;2022;março;98
MT;Lesão corporal seguida de morte;2022;março;2
MT;Roubo a instituição financeira;2022;março;0
MT;Roubo de carga;2022;março;35
MT;Roubo de veículo;2022;março;96
MT;Roubo seguido de morte (latrocínio);2022;março;1
MT;Tentativa de homicídio;2022;março;79
MT;Estupro;2022;abril;163
MT;Furto de veículo;2022;abril;172
MT;Homicídio doloso;2022;abril;85
MT;Lesão corporal seguida de morte;2022;abril;0
MT;Roubo a instituição financeira;2022;abril;0
MT;Roubo de carga;2022;abril;28
MT;Roubo de veículo;2022;abril;70
MT;Roubo seguido de morte (latrocínio);2022;abril;3
MT;Tentativa de homicídio;2022;abril;87
MT;Estupro;2022;maio;211
MT;Furto de veículo;2022;maio;175
MT;Homicídio doloso;2022;maio;72
MT;Lesão corporal seguida de morte;2022;maio;1
MT;Roubo a instituição financeira;2022;maio;0
MT;Roubo de carga;2022;maio;31
MT;Roubo de veículo;2022;maio;85
MT;Roubo seguido de morte (latrocínio);2022;maio;6
MT;Tentativa de homicídio;2022;maio;70
MT;Estupro;2022;junho;146
MT;Furto de veículo;2022;junho;176
MT;Homicídio doloso;2022;junho;60
MT;Lesão corporal seguida de morte;2022;junho;0
MT;Roubo a instituição financeira;2022;junho;0
MT;Roubo de carga;2022;junho;28
MT;Roubo de veículo;2022;junho;81
MT;Roubo seguido de morte (latrocínio);2022;junho;0
MT;Tentativa de homicídio;2022;junho;85
MT;Estupro;2022;julho;179
MT;Furto de veículo;2022;julho;181
MT;Homicídio doloso;2022;julho;77
MT;Lesão corporal seguida de morte;2022;julho;0
MT;Roubo a instituição financeira;2022;julho;0
MT;Roubo de carga;2022;julho;29
MT;Roubo de veículo;2022;julho;79
MT;Roubo seguido de morte (latrocínio);2022;julho;4
MT;Tentativa de homicídio;2022;julho;77
MT;Estupro;2022;agosto;163
MT;Furto de veículo;2022;agosto;211
MT;Homicídio doloso;2022;agosto;80
MT;Lesão corporal seguida de morte;2022;agosto;0
MT;Roubo a instituição financeira;2022;agosto;0
MT;Roubo de carga;2022;agosto;21
MT;Roubo de veículo;2022;agosto;84
MT;Roubo seguido de morte (latrocínio);2022;agosto;3
MT;Tentativa de homicídio;2022;agosto;79
MT;Estupro;2022;setembro;197
MT;Furto de veículo;2022;setembro;191
MT;Homicídio doloso;2022;setembro;80
MT;Lesão corporal seguida de morte;2022;setembro;0
MT;Roubo a instituição financeira;2022;setembro;0
MT;Roubo de carga;2022;setembro;15
MT;Roubo de veículo;2022;setembro;77
MT;Roubo seguido de morte (latrocínio);2022;setembro;1
MT;Tentativa de homicídio;2022;setembro;94
MT;Estupro;2022;outubro;218
MT;Furto de veículo;2022;outubro;246
MT;Homicídio doloso;2022;outubro;74
MT;Lesão corporal seguida de morte;2022;outubro;1
MT;Roubo a instituição financeira;2022;outubro;0
MT;Roubo de carga;2022;outubro;17
MT;Roubo de veículo;2022;outubro;59
MT;Roubo seguido de morte (latrocínio);2022;outubro;2
MT;Tentativa de homicídio;2022;outubro;113
